"メーカーコード","メーカー名","車種コード","車種名","グレードID","グレード名","駆動方式","車両本体価格(税抜き)","認定型式","ミッション区分","積載量(kg)","乗車定員","燃料区分","排気量(cc)","車検サイクル[初回](年)","車検サイクル[2回目以降](年)","代表車種グレード(1=代表車種)","＊調達価格＊","＊登録法定費用＊","＊登録代行費用＊","＊資金管理料金＊","＊メンテナンス区分＊","＊区分状態(0=未確定、1=確定)＊"
"5","マツダ","154","ＣＸ－３","64515","ＸＤ　ツーリング　Ｌパッケージ","ＦＦ","2600000","LDA-DK5FW","AT","-","5","軽油","1498","3","2","0","0","0","0","0","2A-D","0"
"5","マツダ","154","ＣＸ－３","64516","ＸＤ　ツーリング　Ｌパッケージ","ＦＦ","2600000","LDA-DK5FW","MT","-","5","軽油","1498","3","2","0","0","0","0","0","2A-D","0"
"5","マツダ","154","ＣＸ－３","64517","ＸＤ　ツーリング　Ｌパッケージ","４ＷＤ","2800000","LDA-DK5AW","AT","-","5","軽油","1498","3","2","0","0","0","0","0","2A-D","0"
"5","マツダ","154","ＣＸ－３","64518","ＸＤ　ツーリング　Ｌパッケージ","４ＷＤ","2800000","LDA-DK5AW","MT","-","5","軽油","1498","3","2","0","0","0","0","0","2A-D","0"
"7","スバル","10","フォレスター","7893","２．０ｉ","４ＷＤ","1990000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","1","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","7894","２．０ｉ","４ＷＤ","1990000","DBA-SＪ5","MT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","7895","２．０ｉ－Ｌ","４ＷＤ","2290000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","7896","２．０ｉ－Ｌ","４ＷＤ","2290000","DBA-SＪ5","MT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","7897","２．０ｉ－Ｌ　ＥｙｅＳｉｇｈｔ","４ＷＤ","2390000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","1","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","7900","２．０ＸＴ　ＥｙｅＳｉｇｈｔ","４ＷＤ","2797000","DBA-SＪG","CVT","-","5","無鉛プレミアムガソリン","1998","3","2","0","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","9492","Ｘ－ＢＲＥＡＫ","４ＷＤ","2490000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","1"
"7","スバル","10","フォレスター","64007","Ｓリミテッド","４ＷＤ","2620000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","0"
"7","スバル","10","フォレスター","64662","２．０ｉ－Ｌ　アイサイト　プラウドエディション","４ＷＤ","2390000","DBA-SＪ5","CVT","-","5","無鉛レギュラーガソリン","1995","3","2","0","0","0","0","0","2C","0"
"7","スバル","11","プレオ","6610","Ｆ　スペシャル","ＦＦ","819048","DBA-L275F","MT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","1"
"7","スバル","11","プレオ","6611","Ｆ　スペシャル","４ＷＤ","949524","DBA-L285F","MT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","1"
"7","スバル","14","レガシィＢ４","63878","ベースグレード","４ＷＤ","2650000","DBA-BN9","CVT","-","5","無鉛レギュラーガソリン","2498","3","2","1","0","0","0","0","2E","0"
"7","スバル","14","レガシィＢ４","63879","リミテッド","４ＷＤ","2850000","DBA-BN9","CVT","-","5","無鉛レギュラーガソリン","2498","3","2","1","0","0","0","0","2E","0"
"7","スバル","44","サンバーバン","9280","ＶＢ","ＦＲ","866667","EBD-S321B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9281","ＶＢ","ＦＲ","923819","EBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","1","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9282","ＶＢ","４ＷＤ","1003476","EBD-S331B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9283","ＶＢ","４ＷＤ","1060619","EBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","1","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9285","ＶＢ　クリーン","ＦＲ","955857","HBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9287","ＶＢ　クリーン","４ＷＤ","1079667","HBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9288","トランスポーター","ＦＲ","952381","EBD-S321B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9289","トランスポーター","ＦＲ","1009524","EBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9290","トランスポーター","４ＷＤ","1089190","EBD-S331B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9291","トランスポーター","４ＷＤ","1146333","EBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9292","ＶＣ","ＦＲ","1018095","EBD-S321B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9293","ＶＣ","ＦＲ","1075238","EBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9294","ＶＣ","４ＷＤ","1166905","EBD-S331B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9295","ＶＣ","４ＷＤ","1224048","EBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9296","ＶＣ　ターボ","ＦＲ","1108571","EBD-S321B","MT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9297","ＶＣ　ターボ","ＦＲ","1184762","EBD-S321B","AT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9298","ＶＣ　ターボ","４ＷＤ","1257381","EBD-S331B","MT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9299","ＶＣ　ターボ","４ＷＤ","1333571","EBD-S331B","AT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9300","ＶＢ　２シーター","ＦＲ","870143","EBD-S321B","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9301","ＶＢ　２シーター","ＦＲ","927286","EBD-S321B","AT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9302","ＶＢ　２シーター","４ＷＤ","993952","EBD-S331B","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9303","ＶＢ　２シーター","４ＷＤ","1051095","EBD-S331B","AT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9304","バン　オープンデッキ","ＦＲ","1075143","EBD-S321Q","MT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9305","バン　オープンデッキ","ＦＲ","1132295","EBD-S321Q","AT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9306","バン　オープンデッキ","４ＷＤ","1198952","EBD-S331Q","MT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9307","バン　オープンデッキ","４ＷＤ","1256095","EBD-S331Q","AT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9308","バン　オープンデッキＧ","ＦＲ","1130143","EBD-S321Q","MT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9309","バン　オープンデッキＧ","ＦＲ","1187295","EBD-S321Q","AT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9310","バン　オープンデッキＧ","４ＷＤ","1253952","EBD-S331Q","MT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","9311","バン　オープンデッキＧ","４ＷＤ","1311095","EBD-S331Q","AT","250","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","44","サンバーバン","64212","トランスポーター　ブラックインテリアセレクション","ＦＲ","982381","EBD-S321B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64213","トランスポーター　ブラックインテリアセレクション","ＦＲ","1039524","EBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64214","トランスポーター　ブラックインテリアセレクション","４ＷＤ","1119190","EBD-S331B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64215","トランスポーター　ブラックインテリアセレクション","４ＷＤ","1176333","EBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64216","ＶＣ　ブラックインテリアセレクション","ＦＲ","1043095","EBD-S321B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64217","ＶＣ　ブラックインテリアセレクション","ＦＲ","1100238","EBD-S321B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64218","ＶＣ　ブラックインテリアセレクション","４ＷＤ","1191905","EBD-S331B","MT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64219","ＶＣ　ブラックインテリアセレクション","４ＷＤ","1249048","EBD-S331B","AT","350","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64220","ＶＣターボブラックインテリアセレクション","ＦＲ","1133571","EBD-S321B","MT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64221","ＶＣターボブラックインテリアセレクション","ＦＲ","1209762","EBD-S321B","AT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64222","ＶＣターボブラックインテリアセレクション","４ＷＤ","1282381","EBD-S331B","MT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","44","サンバーバン","64223","ＶＣターボブラックインテリアセレクション","４ＷＤ","1358571","EBD-S331B","AT","200","4","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","0"
"7","スバル","53","サンバートラック","63683","ＴＢ","ＦＲ","605000","EBD-S500J","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63684","ＴＢ","ＦＲ","695000","EBD-S500J","AT","350","2","無鉛レギュラーガソリン","658","2","2","1","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63685","ＴＣ","ＦＲ","893000","EBD-S500J","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63686","ＴＣ","ＦＲ","983000","EBD-S500J","AT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63687","ＴＢ","４ＷＤ","745000","EBD-S510J","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63688","ＴＢ","４ＷＤ","835000","EBD-S510J","AT","350","2","無鉛レギュラーガソリン","658","2","2","1","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63689","ＴＣ","４ＷＤ","1033000","EBD-S510J","MT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","53","サンバートラック","63690","ＴＣ","４ＷＤ","1123000","EBD-S510J","AT","350","2","無鉛レギュラーガソリン","658","2","2","0","0","0","0","0","1C","1"
"7","スバル","55","ステラ","64181","Ｌ","ＦＦ","1050000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64182","Ｌ　スマートアシスト","ＦＦ","1110000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64183","Ｇ","ＦＦ","1160000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64184","Ｇ　スマートアシスト","ＦＦ","1210000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64185","ＧＳ","ＦＦ","1220000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64186","ＧＳ　スマートアシスト","ＦＦ","1270000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64187","Ｌ","４ＷＤ","1165000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64188","Ｌ　スマートアシスト","４ＷＤ","1225000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64189","Ｇ","４ＷＤ","1275000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64190","Ｇ　スマートアシスト","４ＷＤ","1325000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64191","ＧＳ","４ＷＤ","1335000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","55","ステラ","64192","ＧＳ　スマートアシスト","４ＷＤ","1385000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64193","Ｒ","ＦＦ","1300000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64194","Ｒ　スマートアシスト","ＦＦ","1350000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64195","ＲＳ","ＦＦ","1425000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64196","ＲＳ　スマートアシスト","ＦＦ","1475000","DBA-LA150F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64197","Ｒ","４ＷＤ","1415000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64198","Ｒ　スマートアシスト","４ＷＤ","1465000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64199","ＲＳ","４ＷＤ","1540000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","56","ステラ　カスタム","64200","ＲＳ　スマートアシスト","４ＷＤ","1590000","DBA-LA160F","CVT","-","4","無鉛レギュラーガソリン","658","3","2","0","0","0","0","0","1A","0"
"7","スバル","60","ディアスワゴン","4842","ＬＳ","ＲＲ","1305000","ABA-S321N","AT","-","4","無鉛レギュラーガソリン","658","3","2","1","0","0","0","0","1A","1"
